"id","country","age","gender","ses","fses","religion","married","education","ethnicity","IGF01","IGF02","IGF03","IGI01","IGI02","IGI03","OGF01","OGF02","OGF03","OGI01","OGI02","OGI03","ENDBCL01","ENDBCL02","ENDBCL03","ENDBBL01","ENDBBL02","ENDBBL03","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","event_positive_affect","event_negative_affect","event_episodic_recall_01","event_episodic_recall_02","event_shared_perception_01","event_shared_perception_02","event_reflection_01","event_reflection_02","event_transformative_indiv_01","event_transformative_indiv_02","event_transformative_group_01","event_transformative_group_02","religious_freedom_per_01","religious_freedom_per_02","religious_freedom_per_03","religious_freedom_per_04","religious_freedom_per_05","religious_freedom_per_06","religious_freedom_per_07","religious_freedom_per_08","religious_freedom_exp_01","religious_freedom_exp_02","religious_freedom_exp_03","religious_freedom_exp_04","religious_freedom_exp_05","religious_freedom_exp_06","sd_score"
"UGA250","Uganda",22,"Female","Middle",2,"Christian: Catholic","Unmarried","Secondary","Atesot",6,6,7,5,6,6,6,6,5,5,4,3,6,6,6,7,6,7,6,2,6,6,7,6,7,6,2,7,6,6,6,7,6,6,6,7,7,6,2,7,6,7,6,6,7,7,6,7,7,6,7,1.0179547554081
"UGA251","Uganda",28,"Male","Middle",2,"Christian: Catholic","Married","Secondary","Etesot",5,6,7,6,5,6,4,NA,3,6,6,7,2,6,7,6,7,6,6,2,6,6,7,6,6,7,6,6,5,4,6,6,7,4,5,6,7,6,2,7,7,7,6,6,6,7,7,4,7,4,7,1.18871505343411
"UGA252","Uganda",42,"Male","Middle",2,"Christian: Catholic","Married","Secondary","Etesot",6,6,6,6,7,6,2,2,2,2,2,2,6,6,6,6,6,6,6,2,6,6,6,7,6,7,6,6,7,1,1,6,7,6,6,6,7,6,2,6,6,7,6,6,6,7,5,1,7,1,7,1.53167049091951
"UGA253","Uganda",NA,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,1,2,6,6,6,7,6,6,2,6,6,6,6,2,2,6,2,6,2,6,2,6,6,6,6,6,6,7,7,7,5,5,1,1.65940446799621
"UGA256","Uganda",26,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Etesot",6,5,5,6,6,6,3,3,3,2,3,3,7,7,5,5,5,6,6,5,6,3,3,5,4,6,1,6,5,6,6,4,4,6,4,4,4,7,2,6,6,6,6,6,6,5,5,5,5,5,5,1.28466428254256
"UGA257","Uganda",33,NA,"Lower middle",1,"Christian: Catholic","Married","Secondary","Etesot",7,7,7,7,7,7,4,4,4,4,4,4,7,4,6,6,6,6,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,2,7,7,7,7,7,7,1.35065738154383
"UGA258","Uganda",62,NA,"Lower middle",1,"Christian: Catholic","Married","None","Japadhola",7,7,7,7,7,7,4,4,4,4,4,4,7,6,4,5,5,5,7,7,7,7,7,7,7,2,6,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,1,7,7,7,7,5,5,1.27404411454121
"UGA261","Uganda",30,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Nilotic",6,6,6,5,5,5,2,2,2,4,4,4,6,7,7,6,6,6,6,6,6,6,6,6,6,2,7,7,7,7,7,6,7,2,4,2,4,7,2,6,7,7,7,6,6,7,7,7,7,7,7,1.64129235046964
"UGA266","Uganda",59,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",7,7,7,6,6,6,2,2,2,1,1,1,6,6,6,6,6,7,6,6,6,6,6,6,6,7,1,7,7,7,6,5,6,6,6,6,6,1,2,6,6,6,6,6,6,7,7,7,7,7,7,1.21285386290089
"UGA267","Uganda",59,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",7,7,7,6,6,6,2,2,2,1,1,1,6,6,6,6,6,7,6,6,6,6,6,6,6,7,1,7,7,7,6,5,6,6,6,6,6,1,2,6,6,6,6,6,6,7,7,7,7,7,7,1.21285386290089
"UGA269","Uganda",29,"Female","Lower middle",1,"Christian: Protestant","Married","None","Japhadollah",7,6,6,6,6,6,3,2,2,1,2,2,2,6,5,6,6,7,6,6,7,7,6,6,7,5,2,6,7,6,7,5,6,7,6,6,6,6,2,6,6,7,2,7,6,7,5,7,7,7,7,1.29379791446665
"UGA270","Uganda",22,"Male","Lower middle",1,"Christian: Protestant","Unmarried","Primary","Etesot",6,6,6,6,6,6,1,2,1,2,1,1,2,6,6,7,6,7,7,1,7,7,6,7,7,6,2,7,7,6,6,7,6,7,6,6,6,2,2,6,6,7,6,7,7,7,2,6,4,4,5,1.282547284209
"UGA271","Uganda",29,"Female","Middle",2,"Other","Married","Primary","Itesot",6,7,6,6,6,6,2,2,2,2,3,3,6,6,7,6,6,2,7,1,7,7,7,6,6,6,2,6,7,6,6,6,7,6,6,7,7,6,2,6,7,7,7,7,7,7,6,7,6,7,6,1.282547284209
"UGA272","Uganda",27,"Female","Lower middle",1,"Christian: Protestant","Unmarried","Primary","Atesot",7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,5,5,5,7,7,7,7,6,7,6,7,2,6,6,7,7,7,5,7,7,4,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.33446509937476
"UGA273","Uganda",47,"Female","Middle",2,"Christian: Catholic","Married","Primary","Atesot",6,6,5,6,6,6,1,1,1,1,1,1,6,6,6,6,6,7,5,7,5,4,4,4,4,6,1,6,6,7,6,6,6,6,7,6,6,7,2,6,6,6,6,6,6,7,7,5,7,7,4,1.11560083246263
"UGA274","Uganda",24,"Male","Middle",2,"Christian: Protestant","Married","Secondary","Itesot",6,7,7,6,7,6,2,2,2,2,2,2,6,6,6,6,6,6,6,5,6,5,6,6,4,6,1,6,6,6,6,7,6,6,7,6,7,6,3,3,4,6,6,5,5,4,5,5,5,5,5,1.16017864691332
"UGA275","Uganda",38,"Female","Lower middle",1,"Christian: Catholic","Married","Secondary","Atesot",6,6,6,7,6,6,1,1,1,2,2,2,6,6,6,6,6,6,7,7,6,4,4,4,6,7,1,7,7,7,7,7,7,6,7,7,6,6,2,6,5,7,7,7,7,7,7,7,7,7,7,1.2150922908826
"UGA276","Uganda",28,"Female","Middle",2,"Christian: Catholic","Unmarried","Tertiary","Atesot",7,7,7,7,7,7,2,2,2,2,2,2,5,4,6,6,6,5,6,5,5,5,6,5,4,6,1,6,7,6,6,6,6,6,5,6,6,6,1,5,5,5,5,5,5,4,7,7,4,7,7,1.29589653371207
"UGA279","Uganda",35,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Etesot",7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,5,5,5,7,6,7,6,6,6,6,6,2,7,7,7,7,7,7,7,7,6,6,6,1,6,7,7,7,7,6,7,7,7,7,5,5,1.16718415024353
"UGA280","Uganda",39,"Male","Middle",2,"Christian: Catholic","Married","Tertiary","Japhadollah",7,7,7,7,7,7,6,6,6,3,3,3,7,7,7,1,1,1,6,2,6,6,6,6,6,1,7,7,7,7,7,6,7,7,1,7,4,2,1,6,6,6,6,6,6,5,7,7,6,6,6,2.48327740429189
"UGA281","Uganda",23,"Female","Lower middle",1,"Christian: Catholic","Unmarried","Primary","Japhadollah",7,7,7,6,6,6,1,1,1,2,2,2,7,7,7,1,1,1,7,1,7,7,7,7,7,6,4,7,7,6,6,7,5,5,6,5,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7,1.93321463903513
"UGA282","Uganda",54,"Female","Upper middle",3,"Christian: Catholic","Married","Primary","Atesot",7,6,7,6,7,6,3,3,3,2,3,1,6,7,7,6,5,6,6,1,7,7,6,7,7,7,2,6,7,7,7,7,7,7,7,6,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.09594112821891
"UGA284","Uganda",52,"Female","Lower middle",1,"Christian: Protestant","Unmarried","None","Etesot",6,6,6,6,6,6,2,2,2,2,2,2,4,5,5,3,3,3,6,2,6,5,6,6,6,1,1,7,7,7,7,6,4,6,6,6,6,6,2,6,6,6,6,6,6,7,7,5,7,7,7,1.7769661492702
"UGA285","Uganda",40,"Male","Lower middle",1,"Christian: Protestant","Married","Primary","Mugishu",7,7,7,6,6,6,1,1,1,1,1,1,3,5,5,6,6,4,6,2,6,6,6,6,6,5,5,7,7,7,6,7,7,7,7,7,6,7,1,7,7,7,7,7,7,7,7,7,7,5,4,1.10006587418037
"UGA286","Uganda",37,"Male","Lower middle",1,"Christian: Protestant","Married","Primary","Japhadollah",7,7,7,6,6,6,1,1,1,2,2,2,5,5,5,4,6,6,5,3,6,5,5,5,6,7,1,7,7,7,6,5,6,4,5,5,4,6,1,6,4,5,5,7,2,7,7,7,7,7,7,1.4116492564332
"UGA287","Uganda",54,"Male","Middle",2,"Christian: Catholic","Married","Primary","Etesot",7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,1,1,1,7,7,7,7,7,7,7,1,7,7,7,7,7,6,7,7,5,5,5,7,1,7,7,7,7,6,7,7,7,7,4,4,6,2.25502659131466
"UGA288","Uganda",27,"Female","Lower middle",1,"Other","Married","Primary","Atesot",7,7,7,7,7,7,5,5,5,5,5,5,7,7,7,1,1,1,7,7,7,6,6,6,7,1,7,7,7,7,7,7,7,7,2,4,4,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2.43130250772255
"UGA289","Uganda",63,"Male","Lower middle",1,"Christian: Protestant","Married","Secondary","Etesot",6,6,5,6,6,6,2,2,2,2,2,2,6,6,6,7,6,6,6,2,5,5,6,6,6,7,1,6,6,6,6,6,6,6,3,6,6,7,1,6,5,6,6,6,1,7,7,7,7,7,7,1.23285341230492
"UGA290","Uganda",42,"Female","Lower middle",1,"Christian: Catholic","Married","None","Atesot",7,7,7,6,6,7,2,2,2,1,1,1,6,6,6,6,6,6,3,6,4,6,6,5,5,6,1,6,6,6,7,6,7,7,6,5,4,2,3,5,6,6,7,7,3,7,7,7,7,7,7,1.26762930621338
"UGA291","Uganda",27,"Male","Middle",2,"Muslim: Sunni","Married","Secondary","Musaoga",7,6,6,2,6,6,4,2,2,2,2,3,2,6,6,6,7,5,6,6,6,6,4,5,6,7,2,6,7,2,6,5,3,7,2,6,7,6,6,7,7,7,7,7,7,7,7,4,2,4,3,1.88769854508114
"UGA292","Uganda",26,"Female","Lower middle",1,"Other","Married","Secondary","Atesot",7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,2,7,7,7,7,7,5,1.03209369308428
"UGA293","Uganda",22,"Female","Lower middle",1,"Other","Married","Primary","Etesot",7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,4,4,4,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,5,1.51741102931409
"UGA294","Uganda",21,"Female","Lower middle",1,"Christian: Protestant","Married","Secondary","Atesot",7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,4,4,4,7,6,6,6,6,6,6,7,5,7,7,7,7,7,6,7,7,6,6,7,1,7,7,7,7,7,6,7,7,7,7,7,7,1.0494995356656
"UGA295","Uganda",27,"Male","Lower middle",1,"Christian: Protestant","Married","Primary","Etesot",6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,5,2,6,5,5,5,6,7,1,6,6,6,6,6,6,7,6,6,7,6,2,6,5,5,6,6,5,7,7,7,7,7,7,1.11560083246263
"UGA297","Uganda",20,"Female","Lower middle",1,"Other","Unmarried","Secondary","Atesot",7,7,7,7,7,7,2,2,2,2,2,2,6,6,6,6,6,6,6,6,7,6,6,6,5,6,1,6,6,4,5,7,6,7,7,6,6,2,6,6,6,6,6,6,6,7,7,7,7,7,7,1.30147630777903
"UGA300","Uganda",24,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Japhadollah",6,6,6,6,6,6,5,5,5,5,5,5,7,7,7,1,1,1,1,2,1,6,6,6,6,7,4,7,7,7,7,2,1,7,7,6,5,7,1,7,7,7,7,7,7,7,7,7,7,7,7,2.27422546139897
"UGA301","Uganda",25,"Female","Lower middle",1,"Christian: Protestant","Married","Primary","Japhadollah",7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,1,1,1,7,7,7,6,7,7,7,1,7,7,7,7,7,7,7,6,7,5,4,7,2,6,6,7,7,7,7,7,7,4,7,4,4,2.28891468490693
"UGA302","Uganda",51,"Female","Lower middle",1,"Other","Married","Primary","Japhadollah",7,7,7,7,7,7,1,1,1,1,1,1,6,5,6,6,6,6,6,7,5,5,5,6,5,7,1,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,7,7,7,4,4,4,1.19706767331373
"UGA303","Uganda",54,"Female","Lower middle",1,"Christian: Catholic","Married","None","Musoga",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,5,6,6,3,5,6,5,5,5,7,1,5,5,6,6,6,6,7,7,7,6,6,6,6,5,6,7,6,6,7,7,7,7,7,7,1.282547284209
"UGA304","Uganda",32,"Female","Lower middle",1,"Other","Married","Secondary","Mugishu",6,6,6,6,6,6,3,2,3,3,3,3,7,7,7,1,1,1,6,6,6,6,6,6,6,1,7,7,7,7,7,7,7,7,7,7,7,6,2,6,7,7,4,6,6,7,7,7,7,7,7,2.21162934232346
"UGA305","Uganda",45,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Etesot",4,4,4,7,7,7,1,1,1,1,1,1,7,7,7,2,6,6,6,2,6,6,6,6,6,1,7,7,7,7,1,7,7,5,7,1,1,6,2,6,6,6,6,6,6,7,7,5,4,4,4,2.36367436880361
"UGA306","Uganda",26,"Female","Lower middle",1,"Christian: Protestant","Married","Primary","Atesot",6,6,6,6,6,6,3,3,3,2,2,2,6,4,6,6,6,6,4,4,6,5,4,6,6,1,7,7,7,7,1,7,7,1,7,1,1,5,1,6,7,7,7,7,6,7,7,7,7,2,2,2.27780723440362
"UGA307","Uganda",37,"Female","Lower middle",1,"Other","Married","Primary","Atesot",7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,6,5,6,6,6,6,6,2,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,5,7,7,7,7,7,4,2,2,1.5736738147921
"UGA308","Uganda",28,"Female","Middle",2,"Christian: Protestant","Married","Secondary","Atesot",6,6,6,7,7,6,2,2,2,2,2,2,6,7,6,6,6,6,6,6,6,6,6,6,7,2,7,7,7,7,7,7,NA,7,NA,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.09307145000004
"UGA309","Uganda",33,"Female","Middle",2,"Christian: Catholic","Married","Secondary","Japhadollah",7,7,7,6,6,6,3,2,3,1,2,1,7,7,7,1,1,1,7,1,7,7,7,7,7,5,1,6,6,7,7,7,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7,2.12643813228478
"UGA310","Uganda",22,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Japhadollah",7,7,7,7,7,7,5,5,5,5,5,5,7,7,7,1,1,1,7,1,7,7,7,6,6,6,1,7,7,6,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,2.26344613494492
"UGA311","Uganda",33,"Female","Middle",2,"Christian: Protestant","Married","Primary","Japhadollah",6,6,6,6,6,6,2,3,3,3,3,3,6,6,6,6,5,6,6,5,6,4,4,3,4,6,1,6,6,6,6,6,6,6,6,6,6,6,2,6,6,7,6,6,6,7,5,5,7,5,5,1.03209369308428
"UGA312","Uganda",62,"Male","Lower middle",1,"Christian: Catholic","Unmarried","Primary","Japhadollah",6,6,6,5,5,5,2,2,2,2,2,2,6,6,6,6,4,4,6,6,6,6,6,6,6,1,7,6,6,6,6,6,6,6,6,4,4,6,2,6,6,6,6,6,6,3,3,4,4,7,7,1.24455335099716
"UGA313","Uganda",44,"Female","Lower middle",1,"Christian: Catholic","Unmarried","Primary","Munyoli",7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,1,1,1,7,7,7,7,7,7,7,1,7,7,7,6,6,6,6,7,5,5,5,7,2,7,7,7,7,7,7,7,7,7,7,7,7,2.20506662951025
"UGA314","Uganda",20,"Female","Middle",2,"Christian: Catholic","Unmarried","Primary","Atesot",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,4,6,6,6,7,6,5,5,6,6,7,1,6,6,7,7,7,7,7,7,6,6,6,2,5,6,6,7,6,6,7,7,7,4,4,4,1.32697760539407
"UGA315","Uganda",22,"Female","Lower middle",1,"Other","Married","Secondary","Atesot",7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,2,2,6,6,2,6,6,5,6,6,7,1,7,7,6,6,7,7,7,7,7,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7,1.75645806313052
"UGA316","Uganda",32,"Female","Middle",2,"Christian: Catholic","Married","Primary","Samia",6,6,6,6,6,6,3,3,3,3,3,3,6,6,2,6,6,6,6,3,6,5,6,6,6,7,1,6,6,6,6,6,6,7,7,6,6,2,5,2,5,6,6,6,6,7,7,7,7,4,7,1.3593476696403
"UGA317","Uganda",20,"Female","Middle",2,"Other","Unmarried","Secondary","Japhadollah",7,7,7,7,7,7,3,3,3,3,3,3,6,6,6,2,2,2,6,6,7,6,6,6,5,7,2,6,6,6,6,6,6,NA,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7,1.75134053681439
"UGA318","Uganda",25,"Female","Lower middle",1,"Christian: Protestant","Unmarried","Secondary","Atesot",7,6,6,6,6,6,2,2,2,2,2,2,2,6,6,6,7,6,6,6,6,7,6,7,7,7,6,6,6,6,6,7,6,7,2,6,6,6,2,6,7,7,6,6,6,7,7,3,4,3,3,1.26189987889207
"UGA319","Uganda",22,"Female","Lower middle",1,"Christian: Protestant","Unmarried","Secondary","Atesot",7,6,6,6,6,6,2,2,2,2,2,2,2,6,5,6,6,7,6,6,7,7,6,6,7,3,7,7,6,6,7,2,2,2,2,6,2,6,2,6,7,6,2,6,6,7,7,7,7,7,7,1.96666052565978
"UGA320","Uganda",28,"Male","Middle",2,"Christian: Catholic","Married","Secondary","Etesot",7,7,7,6,6,7,1,1,1,1,1,1,4,4,3,6,6,6,7,1,6,6,6,6,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,7,7,7,7,7,7,1.56906230651913
"UGA321","Uganda",68,"Female","Lower middle",1,"Christian: Catholic","Unmarried","None","Atesot",7,7,7,6,6,6,1,1,1,1,1,1,5,4,5,6,6,5,6,2,6,5,4,5,6,6,1,6,5,5,5,6,6,4,5,5,6,5,1,5,5,5,6,6,4,7,7,7,7,7,7,1.24818709114169
"UGA322","Uganda",23,"Female","Lower middle",1,"Muslim: Sunni","Married","Primary","Japhadollah",7,6,6,6,6,6,1,2,2,2,2,2,6,6,6,4,3,5,6,2,6,5,5,6,7,7,7,5,5,6,7,7,7,7,7,4,4,7,3,6,6,6,6,6,6,7,7,7,7,7,7,1.16718415024353
"UGA323","Uganda",34,"Female","Middle",2,"Other","Married","Secondary","Japhadollah",6,6,6,7,6,6,2,2,2,2,2,2,6,6,6,6,6,7,7,7,7,4,4,4,4,6,2,6,6,5,7,6,7,7,7,7,6,2,3,6,6,6,6,6,6,5,5,7,5,5,5,1.0179547554081
"UGA325","Uganda",32,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Japhadollah",6,6,5,7,6,6,1,1,1,1,1,1,6,6,5,5,4,6,6,5,6,4,6,6,4,6,1,7,6,7,7,7,5,6,7,6,7,5,4,5,4,6,6,6,5,7,4,7,4,5,5,1.30772509631659
"UGA326","Uganda",28,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Japhadollah",6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,6,4,6,2,6,6,5,5,5,7,1,7,6,6,6,6,6,6,6,6,6,7,2,6,6,6,6,6,6,7,7,7,7,7,7,1.16017864691332
"UGA327","Uganda",35,"Female","Lower middle",1,"Christian: Protestant","Married","Primary","Atesot",6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,2,2,6,6,6,6,5,6,6,6,7,1,6,6,6,6,6,6,7,6,6,6,6,2,6,2,6,6,5,6,7,7,7,7,7,7,1.53167049091951
"UGA328","Uganda",27,"Male","Middle",2,"Christian: Protestant","Married","Secondary","Etesot",7,7,7,7,7,7,4,4,4,2,2,2,6,6,6,6,6,6,6,7,6,6,6,6,6,1,7,7,7,7,7,6,5,1,1,5,5,6,2,6,6,6,6,6,6,7,7,7,7,3,3,1.94442719108978
"UGA329","Uganda",35,"Female","Middle",2,"Christian: Catholic","Married","Secondary","Atesot",7,7,7,7,7,7,3,2,1,4,2,3,6,6,6,7,2,2,5,2,6,5,7,5,7,7,1,7,7,7,7,7,7,7,7,7,7,7,2,6,7,6,6,7,7,7,7,7,5,7,7,1.79320375589193
"UGA331","Uganda",87,"Male","Lower middle",1,"Christian: Catholic","Unmarried","Primary","Etesot",7,7,7,7,7,7,1,1,1,1,1,1,3,4,4,6,6,5,5,2,6,5,5,6,6,7,1,6,6,6,6,7,6,6,6,7,7,6,5,6,6,6,6,6,6,7,7,7,7,7,7,1.51262800392591
"UGA332","Uganda",54,"Male","Lower middle",1,"Christian: Protestant","Married","Primary","Japhadollah",7,6,6,6,7,7,4,3,3,1,2,1,7,7,7,1,1,1,7,1,6,6,6,7,6,1,7,7,7,7,7,7,7,7,7,7,7,7,1,6,6,6,6,6,7,7,7,7,7,7,7,2.25181086548428
"UGA333","Uganda",39,"Male","Upper middle",3,"Christian: Protestant","Married","Tertiary","Mugishu",7,7,7,7,7,7,4,4,4,4,4,4,6,6,6,6,6,6,4,6,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,1,6,7,7,7,7,7,7,7,7,7,4,4,1.25108648434245
"UGA334","Uganda",26,"Female","Middle",2,"Christian: Protestant","Married","Primary","Atesot",7,7,7,6,6,6,4,4,4,4,3,4,6,6,6,6,6,6,4,3,5,6,5,5,6,1,7,7,7,1,1,7,7,7,4,1,1,7,1,7,7,7,7,7,7,7,7,7,7,4,7,2.32659482468712
"UGA336","Uganda",25,"Male","Middle",2,"Christian: Catholic","Unmarried","Tertiary","Etesot",7,7,7,6,7,7,3,4,3,2,3,2,7,2,6,5,6,5,1,1,7,7,7,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,7,7,7,7,7,7,7,1.45898018780441
"UGA337","Uganda",44,"Female","Middle",2,"Christian: Catholic","Married","Primary","Atesot",7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,2,6,6,6,6,7,6,6,7,6,6,2,2,6,6,6,6,6,6,7,7,7,7,7,7,1.00722031037067
"UGA338","Uganda",56,"Male","Lower middle",1,"Christian: Catholic","Married","None","Etesot",7,7,7,7,7,7,2,2,2,2,2,2,6,6,6,6,6,6,1,1,6,5,6,6,5,7,1,5,5,6,6,5,5,7,7,6,7,4,2,6,6,6,6,6,6,7,7,7,7,7,7,1.30147630777903
"UGA339","Uganda",21,"Female","Lower middle",1,"Christian: Protestant","Unmarried","Primary","Atesot",6,6,7,6,7,7,2,2,4,2,2,3,7,6,6,7,7,5,6,1,6,7,5,6,7,6,1,7,6,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.27901116696352
"UGA340","Uganda",57,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Etesot",7,7,7,6,6,6,2,2,2,3,3,3,6,6,6,6,6,6,6,5,6,6,6,6,6,6,1,6,7,6,5,6,6,7,6,6,6,7,1,6,6,6,6,6,5,7,7,7,7,7,7,1.16017864691332
"UGA341","Uganda",34,"Male","Middle",2,"Christian: Protestant","Married","Primary","Etesot",6,7,7,6,6,6,2,2,2,3,2,2,6,6,6,6,6,6,6,5,3,5,6,6,6,7,1,7,7,7,6,6,7,6,7,6,6,7,2,6,6,6,6,6,6,7,7,7,7,7,7,1.19099885007063
"UGA342","Uganda",23,"Female","Middle",2,"Christian: Protestant","Unmarried","Primary","Japhadollah",7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,1,1,1,7,1,7,7,7,7,7,6,1,6,6,5,5,6,6,5,6,6,6,2,1,2,7,2,7,7,7,7,7,7,4,4,4,2.12473357238577
"UGA343","Uganda",24,"Male","Middle",2,"Christian: Protestant","Unmarried","Secondary","Etesot",7,7,6,6,7,7,2,2,2,2,2,2,6,6,6,4,5,6,7,1,7,7,7,7,7,7,1,7,6,6,6,7,7,7,6,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1.32902383267799
"UGA344","Uganda",43,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",6,6,6,6,6,6,2,2,3,3,2,2,6,6,6,5,5,5,6,2,6,5,6,6,7,7,1,6,6,6,6,6,6,7,6,6,6,7,1,6,6,6,7,5,4,7,7,7,7,7,7,1.11316235778192
"UGA346","Uganda",58,"Male","Lower middle",1,"Christian: Catholic","Married","None","Japhadollah",6,6,6,6,6,6,2,2,2,3,3,3,6,6,6,7,6,6,7,7,6,6,5,6,6,7,1,7,7,7,7,5,7,6,6,6,6,7,2,6,6,6,6,6,5,7,7,7,7,7,7,1.19706767331373
"UGA347","Uganda",23,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6,5,5,6,6,5,6,6,5,5,6,1,5,6,6,5,6,5,7,6,6,6,6,2,6,6,6,6,6,6,7,7,7,4,5,4,1.26189987889207
"UGA348","Uganda",62,"Male","Lower middle",1,"Christian: Protestant","Married","Primary","Etesot",7,6,6,6,6,6,2,3,2,2,2,2,2,6,6,6,6,6,6,6,6,6,7,6,7,6,2,7,7,7,6,7,7,4,4,6,5,6,2,6,6,6,7,7,6,7,7,1,7,4,3,1.39810948960642
"UGA349","Uganda",24,"Male","Middle",2,"Christian: Catholic","Married","Primary","Etesot",7,7,7,6,6,7,1,1,1,1,1,1,6,6,6,5,6,6,6,2,5,5,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,5,7,7,7,7,7,7,1.13890361720181
"UGA351","Uganda",48,"Male","Lower middle",1,"Christian: Protestant","Married","Tertiary","Japadhola",5,5,5,3,3,3,7,3,3,2,2,2,2,6,6,6,6,6,7,6,7,7,7,7,7,2,7,7,7,2,2,7,7,7,7,1,1,7,1,7,7,7,7,7,7,7,7,7,4,4,4,2.1964233112765
"UGA352","Uganda",23,"Female","Lower middle",1,"Christian: Protestant","Unmarried","Secondary","Atesot",7,7,7,5,7,6,5,5,5,5,5,5,6,6,6,6,6,3,6,2,4,4,4,4,4,2,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,2,3,1.30147630777903
"UGA353","Uganda",20,"Female","Lower middle",1,"Christian: Catholic","Unmarried","Primary","Atesot",7,7,7,7,7,7,4,4,4,4,4,4,7,7,6,4,5,5,7,7,6,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,2,7,7,7,7,7,7,1.25036226634582
"UGA356","Uganda",22,"Female","Lower middle",1,"Christian: Catholic","Married","Primary","Atesot",7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,5,5,5,7,6,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,3,7,7,7,7,7,7,1.17876747224514
"UGA357","Uganda",52,"Female","Lower middle",1,"Christian: Catholic","Married","None","Japadhola",7,7,7,7,7,7,4,4,4,4,4,4,7,7,6,4,4,4,7,6,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,6,6,7,1,7,7,7,7,7,2,7,7,7,7,7,7,1.510830465556
